LogID,LogEntryDate,LogEntryTime,LogEntrySeconds,LogNotes,Напряжение батареи ( В),Температура охлаждающей жидкости ( °С),Обороты  двигателя ( об/мин),Скорость автомобиля ( км/час),Угол опережения зажигания ( °ПКВ),Длительность импульса впрыска ( мс),Положение дроссельной заслонки ( %),Положение педали газа ( %),Относительное заполнение воздухом ( %),Желаемое значение коэффициента лямбда (-),Напряжение датчика кислорода 1 ( В),Период сигнала датчика кислорода 1 ( с),Напряжение датчика кислорода 2 ( В),Текущий коэффициент коррекции длительности впрыска топлива (-),Фактор высотной коррекции (-),Адаптированное отклонение расхода воздуха во впускном колекторе мимо дросселя ( кг),Мультипликативная составляющая коррекции смеси самообучением (-),I-часть регулирования по датчику кислорода 2 (-),Фактор старения нейтрализатора (-),Расход топлива ( л/час),Температура впускного воздуха ( °С),Коэффициент продувки адсорбера ( %),Концентрация топлива в адсорбере (-),Величина отскока УОЗ при детонации ( °ПКВ),Желаемые обороты холостого хода ( об/мин),Разница крутящего момента от адаптированного крутящего момента ( %),Нормальная утечка воздуха через дроссель (-),Потребность в моменте для регулирования ХХ: I-часть ( %),Потребность в моменте для регулирования ХХ: PD-часть ( %),Температура охлаждающей жидкости при пуске ( °С),Проверка нейтрализатора завершена (-),Проверка системы улавливания паров бензина завершена (-),Проверка первого датчика кислорода завершена (-),Проверка второго датчика кислорода завершена (-),Контроллер обучен (-),Контроллер заблокирован (-),Запуск с обходом возможен (-),Пароль обхода запрограммирован (-),Ошибка связи с иммобилизатором (-),Быстрый старт разрешен (-),Реле бензонасоса (-),Флаг нажатия педали тормоза 2 (-),Флаг нажатия педали сцепления (-),Запрос на включение кондиционера (-),Реле кондиционера включено (-),Флаг высокого давления в системе кондиционера (-),Реле вентилятора охлаждения 1 (-),Реле вентилятора охлаждения 2 (-),Холостой ход (-),Признак обогащения по мощности  (-),Продувка адсорбера активирована (-),Готовность датчика кислорода 1 (-),Флаг обратной связи по датчику кислорода 1 (-),Готовность датчика кислорода 2 (-),Обратная связь по датчику кислорода 2 (-),Признак разрешения адаптации топливоподачи (-),Отсечка топливоподачи (-),Контроль детонации активен (-),Динамический счетчик не равен нулю (-),Обнаружение пропусков зажигания приостановлено (-),Признак обнаружения неровной дороги (-),Флаг нажатия педали тормоза 1 (-),Регистрация активна (-),Лампа индикации неисправностей (-),Время работы (-),Контрольная сумма ПЗУ (-),АБС присутствует (-),ESP присутствует (-),АКПП присутствует (-),ЦБКЭ присутствует (-),Круиз-контроль присутствует (-),Датчик скорости автомобиля присутствует (-),Окончание обучения электронных устройств (-),Клапан управления длиной каналов системы впуска (-),Доп. реле стартера (-),Цикловое наполнение по датчику абсолютного давления во впускном коллекторе ( мг/ц),Измеренное давление во впускном коллекторе ( мБар),Параметр адаптации демпфера в диапазоне 1  ( °),Параметр адаптации демпфера в диапазоне 2 ( °),Параметр адаптации демпфера в диапазоне 3 ( °),Параметр адаптации демпфера в диапазоне 4 ( °),Счетчик пропусков воспламенения для цилиндра 1. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 3. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 4. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 2. влияющих на токсичность (-),Суммарный счетчик пропусков воспламенения. влияющих на работу нейтрализатора (-),Запрет распознавания. обороты меньше минимальных (-),Запрет распознавания. обороты больше максимальных (-),Запрет распознавания. изменение нагрузки (-),Запрет распознавания. изменение динамики двигателя (-),Запрет распознавания. нагрузка меньше порога (-),Условия отключения топливоподачи (-),Распознавание пропусков воспламенения приостановлено (-),Обучение в диапазоне 1 завершено (-),Обучение в диапазоне 2 завершено (-),Обучение в диапазоне 3 завершено (-),Обучение в диапазоне 4 завершено (-),Счетчик пропусков в цилиндре 1 за текущую поездку (-),Счетчик пропусков в цилиндре 3 за текущую поездку (-),Счетчик пропусков в цилиндре 4 за текущую поездку (-),Счетчик пропусков в цилиндре 2 за текущую поездку (-),Относительный уровень регулировки по детонации в цилиндре 1 (В),Относительный уровень регулировки по детонации в цилиндре 3 (В),Относительный уровень регулировки по детонации в цилиндре 4 (В),Относительный уровень регулировки по детонации в цилиндре 2 (В),Отскок угла опережения зажигания при детонации для цилиндра 1 ( °),Отскок угла опережения зажигания при детонации для цилиндра 3 ( °),Отскок угла опережения зажигания при детонации для цилиндра 4 ( °),Отскок угла опережения зажигания при детонации для цилиндра 2 ( °),Базовый угол опережения зажигания ( °),Максимальная задержка УОЗ ( °),АЦП Бортовое напряжение (В),АЦП Датчик температуры охлаждающей жидкости (В),АЦП Датчик температуры воздуха во впускном коллекторе (В),АЦП Напряжение датчика абсолютного давления во впускном коллекторе (В),АЦП Датчик положения дроссельной заслонки 1 (В),АЦП Датчик положения дроссельной заслонки 2 (В),АЦП Датчик положения педали газа 1 (В),АЦП Датчик положения педали газа 2 (В),АЦП Датчик кислорода 1 (В),АЦП Сопротивление датчика кислорода 1 (Ом),АЦП Датчик кислорода 2 (В),АЦП Сопротивление датчика кислорода 2 (Ом),АЦП Датчик детонации (В),АЦП Напряжение средней точки вентиляторов охлаждения (В),DFM Сигнал с генератора (-),Сигнал LT генератора (-),Сигнал с датчика давления масла (-),Круиз-конторль/ограничитель скорости разрешен (-),Круиз-конторль/ограничитель скорости активен (-),Круиз-конторль/ограничитель скорости вход 1 (-),Круиз-конторль/ограничитель скорости вход 2 (-),температура генератора ( °C),обороты генератора ( об/мин),
1129,,,519,944,,14.00,76.50,926,0.0,8.250,3.181,3.32,0.000,22.62,1.00,0.94,-0.76,0.90,1.064,1.02,-1.32,1.029,0.00,0.90,1.208,21.0,26.459,0.694,0.000,900,6.77,4.3,1.86,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,138.38,458.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,,,520,363,,14.00,76.50,908,0.0,4.500,3.174,3.32,0.000,23.09,1.00,0.94,-0.76,0.89,1.048,1.02,-1.32,1.026,0.00,0.90,1.208,21.8,26.108,0.694,0.000,900,6.78,4.3,1.90,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,141.44,465.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,,,520,745,,14.00,76.50,903,0.0,7.500,2.976,3.03,0.000,22.36,1.00,0.93,-0.76,0.87,1.031,1.02,-1.32,1.031,0.00,0.90,1.208,21.8,25.422,0.694,0.000,800,6.78,4.3,1.93,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,136.13,454.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,,,521,160,,14.00,76.50,877,0.0,12.000,2.502,803.13,70.820,981.05,1.45,0.13,-1.34,0.03,0.007,0.02,-6.72,0.495,0.01,0.45,0.172,-42.0,67.970,0.672,-78.750,2550,-26.97,1766.7,3.12,-24.63,113.3,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6788.5,53,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,,,521,575,,13.90,76.50,831,0.0,21.000,2.630,3.20,0.000,20.77,1.00,0.20,-0.76,0.18,1.009,1.02,-1.32,1.044,0.00,0.90,0.959,21.8,24.384,0.694,0.000,800,6.78,4.3,2.15,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,135.06,469.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,,,521,965,,14.00,76.50,820,0.0,7.500,3.066,3.20,0.000,22.90,1.00,0.18,-0.76,0.16,1.049,1.02,-1.32,1.027,0.00,0.90,1.204,21.8,23.690,0.694,0.000,800,6.79,4.3,2.22,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,142.94,482.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,,,522,353,,14.00,76.50,821,0.0,9.750,3.078,3.20,0.000,22.66,1.00,0.19,-0.76,0.18,1.064,1.02,-1.32,1.029,0.00,0.90,1.204,22.5,23.346,0.694,0.000,800,6.79,4.3,2.19,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,140.63,481.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,,,522,741,,14.00,76.50,812,0.0,12.000,3.149,3.27,0.000,22.69,1.00,0.21,-0.76,0.19,1.080,1.02,-1.32,1.029,0.00,0.90,1.204,22.5,22.652,0.694,0.000,800,6.79,4.3,2.18,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,139.50,485.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,,,523,131,,14.00,76.50,818,0.0,0.000,3.232,3.27,0.000,22.95,1.00,0.21,-0.76,0.20,1.096,1.02,-1.32,1.027,0.00,0.90,1.174,22.5,21.965,0.694,0.000,800,6.79,4.3,2.15,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,140.06,483.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,,,523,515,,14.10,76.50,821,0.0,1.500,3.283,3.27,0.000,22.90,1.00,0.49,-0.76,0.40,1.111,1.02,-1.32,1.027,0.00,0.90,1.174,22.5,21.614,0.694,0.000,800,6.80,4.3,2.08,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,140.88,482.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,,,523,912,,14.10,76.50,820,0.0,3.000,3.174,3.27,0.000,22.78,1.00,0.83,-0.76,0.80,1.077,1.02,-1.32,1.028,0.00,0.90,1.174,22.5,21.271,0.694,0.000,800,6.80,4.3,2.03,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,139.00,483.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,,,524,312,,14.10,76.50,809,0.0,5.250,3.149,3.27,0.000,22.95,1.00,0.83,-0.76,0.61,1.062,1.02,-1.32,1.027,0.00,0.90,1.174,22.5,20.577,0.694,0.000,800,6.80,4.3,2.00,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,141.50,487.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,,,524,724,,14.10,76.50,809,0.0,3.000,3.309,3.27,0.000,23.25,1.00,0.22,-0.76,0.21,1.091,1.02,-1.32,1.024,0.00,0.90,1.174,22.5,19.890,0.694,0.000,800,6.80,4.3,1.96,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,142.06,488.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,,,525,125,,14.10,76.50,817,0.0,0.750,3.264,3.27,0.000,23.20,1.00,0.73,-0.76,0.54,1.079,1.02,-1.32,1.025,0.00,0.90,1.236,22.5,19.547,0.694,0.000,800,6.80,4.3,1.90,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,141.63,485.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,,,525,512,,14.10,76.50,808,0.0,1.500,3.206,3.27,0.000,23.09,1.00,0.87,-0.76,0.82,1.063,1.02,-1.32,1.026,0.00,0.90,1.236,22.5,18.853,0.694,0.000,800,6.80,4.3,1.88,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,142.00,487.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,,,525,924,,14.10,76.50,806,0.0,4.500,3.187,3.27,0.000,23.13,1.00,0.84,-0.76,0.75,1.052,1.02,-1.32,1.025,0.00,0.90,1.236,23.3,18.509,0.694,0.000,800,6.80,4.3,1.86,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,142.50,488.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,,,526,312,,14.10,76.50,808,0.0,2.250,3.258,3.27,0.000,23.06,1.00,0.22,-0.76,0.21,1.078,1.02,-1.32,1.026,0.00,0.90,1.137,23.3,17.815,0.694,0.000,800,6.80,4.3,1.82,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,142.56,487.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,,,526,702,,14.10,76.50,813,0.0,1.500,3.309,3.27,0.000,23.02,1.00,0.23,-0.76,0.22,1.090,1.02,-1.32,1.026,0.00,0.90,1.137,23.3,17.472,0.694,0.000,800,6.80,4.3,1.78,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,140.38,485.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,,,529,154,,14.10,76.50,806,0.0,2.250,3.226,3.27,0.000,22.90,1.00,0.86,-0.76,0.81,1.043,1.02,-1.32,1.027,0.00,0.90,1.174,23.3,14.015,0.694,0.000,800,6.81,4.3,1.60,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,139.88,485.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,,,529,565,,14.10,77.25,800,0.0,3.000,3.136,3.27,0.000,22.62,1.00,0.86,-0.76,0.77,1.028,1.02,-1.32,1.029,0.00,0.90,1.174,23.3,13.321,0.694,0.000,800,6.81,4.3,1.59,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,140.56,485.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,,,529,952,,14.10,77.25,797,0.0,6.750,3.174,3.27,0.000,22.59,1.00,0.22,-0.76,0.21,1.048,1.02,-1.32,1.029,0.00,0.90,1.137,23.3,12.634,0.694,0.000,800,6.81,4.3,1.59,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,140.00,486.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,,,530,334,,14.10,77.25,804,0.0,0.750,3.309,3.27,0.000,22.97,1.00,0.23,-0.76,0.22,1.063,1.02,-1.32,1.026,0.00,0.90,1.137,23.3,12.284,0.694,0.000,800,6.81,4.3,1.58,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,139.31,484.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,,,530,722,,14.10,77.25,811,0.0,1.500,3.206,3.20,0.000,22.64,1.00,0.82,-0.76,0.81,1.041,1.02,-1.32,1.029,0.00,0.90,1.137,23.3,11.597,0.694,0.000,800,6.81,4.3,1.54,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,138.50,480.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,,,531,112,,14.10,77.25,805,0.0,7.500,3.187,3.27,0.000,22.69,1.00,0.86,-0.76,0.80,1.026,1.02,-1.32,1.029,0.00,0.90,1.137,23.3,11.246,0.694,0.000,800,6.81,4.3,1.52,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,138.94,482.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,,,531,502,,14.10,77.25,804,0.0,6.750,3.136,3.27,0.000,22.55,1.00,0.83,-0.76,0.40,1.015,1.02,-1.32,1.030,0.00,0.90,1.137,23.3,10.903,0.694,0.000,800,6.81,4.3,1.50,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,136.81,481.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,,,531,905,,14.10,77.25,803,0.0,7.500,3.194,3.27,0.000,22.45,1.00,0.25,-0.76,0.22,1.033,1.02,-1.32,1.031,0.00,0.90,1.137,23.3,10.208,0.694,0.000,800,6.81,4.3,1.48,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,136.13,480.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,,,534,302,,14.00,77.25,802,0.0,10.500,3.136,3.32,0.000,22.31,1.00,0.86,-0.76,0.79,0.980,1.02,-1.32,1.032,0.00,0.90,1.174,24.0,0.000,0.694,0.000,800,6.87,4.3,1.23,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,134.94,480.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,,,534,696,,14.10,77.25,801,0.0,2.250,3.206,3.32,0.000,22.57,1.00,0.26,-0.76,0.21,0.997,1.02,-1.32,1.030,0.00,0.90,1.174,24.0,0.000,0.694,0.000,800,6.90,4.3,1.21,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,136.13,479.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,,,535,081,,14.10,77.25,803,0.0,1.500,3.213,3.32,0.000,22.41,1.00,0.22,-0.76,0.21,1.011,1.02,-1.32,1.031,0.00,0.90,0.172,-42.0,85.939,0.672,-93.750,0,0.38,1766.7,1.54,-49.63,113.3,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6490.3,09,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,,,535,472,,14.00,77.25,800,0.0,6.750,3.232,3.32,0.000,22.36,1.00,0.25,-0.76,0.23,1.025,1.02,-1.32,1.031,0.00,0.90,1.137,24.0,0.000,0.694,0.000,800,6.94,4.3,1.15,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,138.50,481.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,,,535,864,,14.00,77.25,796,0.0,10.500,3.104,3.32,0.000,22.10,1.00,0.83,-0.76,0.80,0.993,1.02,-1.32,1.033,0.00,0.90,1.137,24.0,0.000,0.694,0.000,800,6.96,4.3,1.12,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,139.25,482.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,,,536,250,,14.00,77.25,798,0.0,5.250,3.098,3.32,0.000,22.17,1.00,0.85,-0.76,0.77,0.978,1.02,-1.32,1.033,0.00,0.90,1.137,24.0,0.000,0.694,0.000,800,6.99,4.3,1.09,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6831.7,2C,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,,,536,654,,14.10,77.25,799,0.0,4.500,3.219,3.32,0.000,22.57,1.00,0.23,-0.76,0.22,1.002,1.02,-1.32,1.030,0.00,0.90,1.137,24.0,0.000,0.694,0.000,800,7.01,4.3,1.07,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,137.13,483.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,,,537,036,,14.10,77.25,803,0.0,3.000,3.251,3.32,0.000,22.55,1.00,0.24,-0.76,0.22,1.017,1.02,-1.32,1.030,0.00,0.90,1.236,24.0,0.000,0.694,0.000,800,7.03,4.3,1.03,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,138.19,481.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,,,537,428,,14.10,77.25,807,0.0,4.500,3.213,3.32,0.000,22.48,1.00,0.80,-0.76,0.79,0.998,1.02,-1.32,1.030,0.00,0.90,1.236,24.0,0.000,0.694,0.000,800,7.05,4.3,0.97,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,137.31,480.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,,,537,835,,14.00,78.00,800,0.0,6.000,3.181,3.32,0.000,22.73,1.45,0.11,-1.31,0.79,0.007,0.03,6.49,0.000,0.01,0.45,0.172,-41.3,5.469,0.672,41.250,0,0.38,1766.7,1.54,-49.63,113.3,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7258.3,33,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,,,538,224,,14.10,78.00,800,0.0,5.250,3.142,3.32,0.000,22.55,1.00,0.48,-0.76,0.22,0.999,1.02,-1.32,1.030,0.00,0.90,1.137,24.0,0.000,0.694,0.000,800,7.09,4.3,0.92,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,138.00,484.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,,,538,632,,14.10,78.00,800,0.0,3.750,3.245,3.32,0.000,22.62,1.00,0.25,-0.76,0.22,1.013,1.02,-1.32,1.029,0.00,0.90,1.137,24.0,0.000,0.694,0.000,800,7.11,4.3,0.91,0.00,44.3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,5155.8,0C,1,1,0,1,1,0,1,0,0,138.63,483.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,,,539,022,,14.10,78.00,809,0.0,5.250,3.200,3.32,0.000,22.64,1.00,0.77,-0.76,0.37,0.995,1.02,-1.32,1.029,0.00,0.90,1.236,24.0,0.000,0.694,0.000,800,7.13,4.3,1.54,-49.63,113.3,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6831.5,EE,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
