LogID,LogEntrySeconds,LogNotes,Напряжение батареи ( В),Температура охлаждающей жидкости ( °С),Обороты  двигателя ( об/мин),Скорость автомобиля ( км/час),Угол опережения зажигания ( °ПКВ),Длительность импульса впрыска ( мс),Положение дроссельной заслонки ( %),Положение педали газа ( %),Относительное заполнение воздухом ( %),Желаемое значение коэффициента лямбда (-),Напряжение датчика кислорода 1 ( В),Период сигнала датчика кислорода 1 ( с),Напряжение датчика кислорода 2 ( В),Текущий коэффициент коррекции длительности впрыска топлива (-),Фактор высотной коррекции (-),Адаптированное отклонение расхода воздуха во впускном колекторе мимо дросселя ( кг),Мультипликативная составляющая коррекции смеси самообучением (-),I-часть регулирования по датчику кислорода 2 (-),Фактор старения нейтрализатора (-),Расход топлива ( л/час),Температура впускного воздуха ( °С),Коэффициент продувки адсорбера ( %),Концентрация топлива в адсорбере (-),Величина отскока УОЗ при детонации ( °ПКВ),Желаемые обороты холостого хода ( об/мин),Разница крутящего момента от адаптированного крутящего момента ( %),Нормальная утечка воздуха через дроссель (-),Потребность в моменте для регулирования ХХ: I-часть ( %),Потребность в моменте для регулирования ХХ: PD-часть ( %),Температура охлаждающей жидкости при пуске ( °С),Проверка нейтрализатора завершена (-),Проверка системы улавливания паров бензина завершена (-),Проверка первого датчика кислорода завершена (-),Проверка второго датчика кислорода завершена (-),Контроллер обучен (-),Контроллер заблокирован (-),Запуск с обходом возможен (-),Пароль обхода запрограммирован (-),Ошибка связи с иммобилизатором (-),Быстрый старт разрешен (-),Реле бензонасоса (-),Флаг нажатия педали тормоза 2 (-),Флаг нажатия педали сцепления (-),Запрос на включение кондиционера (-),Реле кондиционера включено (-),Флаг высокого давления в системе кондиционера (-),Реле вентилятора охлаждения 1 (-),Реле вентилятора охлаждения 2 (-),Холостой ход (-),Признак обогащения по мощности  (-),Продувка адсорбера активирована (-),Готовность датчика кислорода 1 (-),Флаг обратной связи по датчику кислорода 1 (-),Готовность датчика кислорода 2 (-),Обратная связь по датчику кислорода 2 (-),Признак разрешения адаптации топливоподачи (-),Отсечка топливоподачи (-),Контроль детонации активен (-),Динамический счетчик не равен нулю (-),Обнаружение пропусков зажигания приостановлено (-),Признак обнаружения неровной дороги (-),Флаг нажатия педали тормоза 1 (-),Регистрация активна (-),Лампа индикации неисправностей (-),Время работы (-),Контрольная сумма ПЗУ (-),АБС присутствует (-),ESP присутствует (-),АКПП присутствует (-),ЦБКЭ присутствует (-),Круиз-контроль присутствует (-),Датчик скорости автомобиля присутствует (-),Окончание обучения электронных устройств (-),Клапан управления длиной каналов системы впуска (-),Доп. реле стартера (-),Цикловое наполнение по датчику абсолютного давления во впускном коллекторе ( мг/ц),Измеренное давление во впускном коллекторе ( мБар),Параметр адаптации демпфера в диапазоне 1  ( °),Параметр адаптации демпфера в диапазоне 2 ( °),Параметр адаптации демпфера в диапазоне 3 ( °),Параметр адаптации демпфера в диапазоне 4 ( °),Счетчик пропусков воспламенения для цилиндра 1. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 3. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 4. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 2. влияющих на токсичность (-),Суммарный счетчик пропусков воспламенения. влияющих на работу нейтрализатора (-),Запрет распознавания. обороты меньше минимальных (-),Запрет распознавания. обороты больше максимальных (-),Запрет распознавания. изменение нагрузки (-),Запрет распознавания. изменение динамики двигателя (-),Запрет распознавания. нагрузка меньше порога (-),Условия отключения топливоподачи (-),Распознавание пропусков воспламенения приостановлено (-),Обучение в диапазоне 1 завершено (-),Обучение в диапазоне 2 завершено (-),Обучение в диапазоне 3 завершено (-),Обучение в диапазоне 4 завершено (-),Счетчик пропусков в цилиндре 1 за текущую поездку (-),Счетчик пропусков в цилиндре 3 за текущую поездку (-),Счетчик пропусков в цилиндре 4 за текущую поездку (-),Счетчик пропусков в цилиндре 2 за текущую поездку (-),Относительный уровень регулировки по детонации в цилиндре 1 (В),Относительный уровень регулировки по детонации в цилиндре 3 (В),Относительный уровень регулировки по детонации в цилиндре 4 (В),Относительный уровень регулировки по детонации в цилиндре 2 (В),Отскок угла опережения зажигания при детонации для цилиндра 1 ( °),Отскок угла опережения зажигания при детонации для цилиндра 3 ( °),Отскок угла опережения зажигания при детонации для цилиндра 4 ( °),Отскок угла опережения зажигания при детонации для цилиндра 2 ( °),Базовый угол опережения зажигания ( °),Максимальная задержка УОЗ ( °),АЦП Бортовое напряжение (В),АЦП Датчик температуры охлаждающей жидкости (В),АЦП Датчик температуры воздуха во впускном коллекторе (В),АЦП Напряжение датчика абсолютного давления во впускном коллекторе (В),АЦП Датчик положения дроссельной заслонки 1 (В),АЦП Датчик положения дроссельной заслонки 2 (В),АЦП Датчик положения педали газа 1 (В),АЦП Датчик положения педали газа 2 (В),АЦП Датчик кислорода 1 (В),АЦП Сопротивление датчика кислорода 1 (Ом),АЦП Датчик кислорода 2 (В),АЦП Сопротивление датчика кислорода 2 (Ом),АЦП Датчик детонации (В),АЦП Напряжение средней точки вентиляторов охлаждения (В),DFM Сигнал с генератора (-),Сигнал LT генератора (-),Сигнал с датчика давления масла (-),Круиз-конторль/ограничитель скорости разрешен (-),Круиз-конторль/ограничитель скорости активен (-),Круиз-конторль/ограничитель скорости вход 1 (-),Круиз-конторль/ограничитель скорости вход 2 (-),температура генератора ( °C),обороты генератора ( об/мин)
1764,810,150,14.10,81.00,1505,11.3,7.500,3.475,6.08,3.569,25.05,1.00,0.86,-0.76,0.89,1.008,1.02,-1.33,1.080,0.00,0.90,1.937,23.3,34.752,0.673,0.000,900,7.36,4.6,0.57,-2.64,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,152.38,441.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,810,537,14.10,81.00,1534,11.3,11.250,2.963,5.27,2.835,22.20,1.00,0.81,-0.76,0.89,0.990,1.02,-1.33,1.087,0.00,0.90,1.937,23.3,33.371,0.673,0.000,900,7.36,4.6,0.57,-2.64,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,130.50,390.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,810,939,14.10,81.00,1542,11.3,12.750,2.701,5.22,2.109,20.25,1.00,0.72,-0.76,0.85,0.968,1.02,-1.33,1.085,0.00,0.90,1.851,23.3,31.296,0.673,0.000,900,7.36,4.6,0.57,-2.64,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,122.25,370.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,811,336,14.10,81.00,1551,11.3,12.750,2.733,5.22,2.109,19.59,1.00,0.24,-0.76,0.24,1.003,1.02,-1.33,1.084,0.00,0.90,1.851,23.3,30.945,0.673,0.000,900,7.36,4.6,0.57,-2.64,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,119.88,365.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,811,739,14.10,81.00,1552,11.3,13.500,2.643,5.22,2.109,19.52,1.00,0.79,-0.76,0.84,0.966,1.02,-1.33,1.084,0.00,0.90,1.851,23.3,30.602,0.673,0.000,900,7.36,4.6,0.57,-2.64,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,119.06,363.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,812,137,14.10,81.00,1562,11.3,17.250,2.714,5.27,2.593,19.59,1.00,0.21,-0.76,0.23,0.996,1.02,-1.33,1.084,0.00,0.90,1.666,23.3,32.334,0.673,-52.500,2520,-76.25,1766.7,1.55,-49.63,115.5,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5251.7,CE,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,812,540,14.10,81.00,1594,11.3,15.750,3.270,6.93,3.890,22.88,1.00,0.22,-0.76,0.73,1.018,1.02,-1.33,1.089,0.00,0.90,1.666,23.3,36.828,0.673,0.000,900,7.36,4.6,0.57,-2.64,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,145.50,425.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,812,939,14.10,81.00,1633,11.3,11.250,3.283,6.79,3.890,24.40,1.00,0.84,-0.76,0.85,0.984,1.02,-1.33,1.094,0.00,0.90,2.348,23.3,37.514,0.673,0.000,900,7.33,4.6,0.56,-2.63,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,149.06,436.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,813,339,14.10,81.00,1674,12.5,11.250,3.251,6.20,3.406,23.48,1.00,0.20,-0.76,0.27,1.016,1.02,-1.33,1.097,0.00,0.90,2.348,23.3,36.828,0.673,0.000,900,7.30,4.6,0.56,-2.62,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,137.44,412.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,813,739,14.10,81.00,1706,12.5,15.000,2.995,6.45,3.241,21.21,1.00,0.22,-0.76,0.27,1.041,1.02,-1.33,1.100,0.00,0.90,2.348,23.3,36.133,0.673,0.000,900,7.28,4.6,0.56,-2.61,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,128.63,393.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,814,120,14.10,81.00,1736,12.5,16.500,3.066,6.74,3.241,20.98,1.00,0.21,-0.76,0.22,1.066,1.02,-1.33,1.102,0.00,0.90,2.277,23.3,36.477,0.673,-54.000,2520,-66.88,1766.7,1.55,-49.63,115.5,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,814,549,14.10,81.00,1774,12.5,16.500,3.155,7.10,3.241,21.02,1.00,0.24,-0.76,0.27,1.094,1.02,-1.33,1.106,0.00,0.90,2.277,23.3,36.828,0.673,0.000,900,7.23,4.6,0.56,-2.59,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,128.38,396.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,814,941,14.10,81.75,1823,13.8,15.750,3.290,7.30,3.241,21.26,1.00,0.62,-0.76,0.48,1.120,1.02,-1.33,1.112,0.00,0.90,0.194,-41.3,19.922,0.719,-55.500,2520,-60.63,1766.7,1.55,-49.63,115.5,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,985.3,4D,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,815,341,14.10,81.75,1879,13.8,20.250,2.982,6.74,0.000,20.30,1.00,0.81,-0.76,0.86,1.069,1.02,-1.33,1.116,0.00,0.90,2.640,22.5,36.133,0.673,0.000,900,7.15,4.6,0.55,-3.80,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,122.56,357.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,815,778,14.10,81.75,1899,13.8,21.000,2.624,5.93,0.000,18.21,1.00,0.67,-0.76,0.85,1.047,1.02,-1.33,1.103,0.00,0.90,2.640,22.5,33.371,0.673,0.000,900,7.14,4.6,0.55,-3.84,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,110.69,324.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,816,198,14.10,81.75,1915,13.8,34.500,2.266,5.27,0.000,15.49,1.00,0.82,-0.76,0.89,1.043,1.02,-1.33,1.097,0.00,0.90,2.113,22.5,30.602,0.673,0.000,900,7.13,4.6,0.55,-3.87,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,95.38,288.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,816,611,14.10,81.75,1910,13.8,24.750,2.163,5.10,0.000,14.58,1.00,0.79,-0.76,0.86,1.044,1.02,-1.33,1.102,0.00,0.90,2.113,22.5,28.183,0.673,0.000,900,7.14,4.6,0.55,-3.85,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,88.56,277.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,817,86,14.10,81.75,1843,13.8,14.250,1.901,4.74,0.000,12.77,1.00,0.44,-0.76,0.87,1.024,1.02,-1.33,1.112,0.00,0.90,1.643,22.5,25.071,0.673,0.000,900,7.19,4.6,0.56,-3.64,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9346.8,12,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,817,555,14.10,81.75,1817,12.5,36.750,1.709,4.00,0.000,10.73,1.00,0.19,-0.76,0.18,1.066,1.02,-1.33,1.115,0.00,0.90,1.643,22.5,23.346,0.673,0.000,900,7.21,4.6,0.56,-3.57,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,66.31,246.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,818,52,14.10,81.75,1710,12.5,9.000,1.939,3.81,0.000,11.81,1.00,0.19,-0.76,0.20,1.091,1.02,-1.33,1.115,0.00,0.90,1.174,22.5,23.346,0.673,0.000,900,7.27,4.6,0.56,-3.32,27.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,72.13,259.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,818,537,14.10,81.75,1538,11.3,-6.000,2.195,3.64,0.000,14.16,1.00,0.18,-0.76,0.20,1.055,0.03,3.52,0.460,0.01,0.07,0.194,-41.3,41.016,0.719,-52.500,2520,92.50,1766.7,1.16,-43.38,115.5,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3586.8,E6,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,818,938,14.10,81.75,1349,10.0,-15.000,0.000,3.69,0.000,14.46,1.00,0.16,-0.76,0.20,1.000,1.02,-1.33,1.082,0.00,0.90,0.000,23.3,0.000,0.673,0.000,900,7.35,4.6,0.57,-1.68,27.8,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,85.00,323.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,819,369,13.80,81.75,1145,10.0,0.000,3.136,4.17,0.000,18.40,1.45,0.04,-1.35,0.28,0.007,0.00,0.04,0.000,0.01,0.07,0.194,-41.3,41.407,0.719,47.250,2540,-8.29,1766.7,4.47,-43.38,115.5,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,814.7,CD,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,819,751,13.90,81.75,1059,8.8,2.250,3.232,4.13,0.000,20.11,0.97,0.93,-0.76,0.91,0.975,1.02,-1.33,1.047,0.00,0.90,1.505,23.3,0.000,0.673,0.000,900,7.36,4.6,0.73,-0.24,27.8,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,124.19,424.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,820,172,14.00,81.75,993,8.8,0.000,3.322,3.93,0.000,21.54,0.96,0.94,-0.76,0.98,0.960,1.02,-1.33,1.038,0.00,0.90,1.505,23.3,0.000,0.673,0.000,900,7.36,4.6,0.66,-0.11,27.8,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,132.25,443.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,820,621,14.10,81.75,958,8.8,-1.500,3.226,3.56,0.000,21.70,0.97,0.94,-0.76,0.99,0.943,1.02,-1.33,1.036,0.00,0.90,1.505,23.3,0.000,0.673,0.000,900,7.36,4.6,0.60,-0.06,27.8,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,132.63,445.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,821,41,14.10,81.75,944,7.5,2.250,3.078,3.44,0.000,21.19,0.98,0.93,-0.76,0.98,0.928,0.03,5.16,0.000,0.01,0.07,0.194,-41.3,42.579,0.719,-64.500,2550,-7.50,1766.7,4.67,-49.63,115.5,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,729.8,8A,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,821,448,13.90,81.75,923,6.3,6.000,3.091,3.52,0.000,21.38,0.99,0.91,-0.76,0.97,0.913,1.02,-1.33,1.039,0.00,0.90,1.208,23.3,0.000,0.673,0.000,900,7.36,4.6,0.50,0.00,27.8,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2393.8,DD,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,821,877,14.10,81.75,914,3.8,4.500,3.040,3.52,0.000,21.66,1.00,0.90,-0.76,0.96,0.897,1.02,-1.33,1.037,0.00,0.90,1.208,23.3,0.000,0.673,0.000,900,7.36,4.6,0.49,0.00,27.8,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,133.25,449.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,822,291,14.10,81.75,905,2.5,5.250,4.211,7.30,8.281,28.24,1.00,0.84,-0.76,0.95,0.877,1.02,-1.33,1.029,0.00,0.90,1.208,23.3,9.178,0.673,0.000,1200,7.38,4.6,0.48,1.45,27.8,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,173.94,556.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,822,697,14.10,81.75,1197,2.5,1.500,6.048,10.45,8.116,41.95,1.45,0.04,-1.38,0.62,0.007,0.03,5.16,0.211,0.01,0.07,0.323,-41.3,44.141,0.719,-74.250,20,25.31,1766.7,4.28,-48.07,115.5,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1330.0,33,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,823,90,14.10,81.75,1506,2.5,7.500,3.181,3.15,0.000,27.52,1.00,0.78,-0.76,0.93,0.838,1.02,-1.33,1.073,0.00,0.90,3.679,24.0,9.522,0.673,0.000,1210,7.38,4.6,0.49,-0.37,27.8,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,170.56,493.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,823,511,13.60,81.75,1240,3.8,17.250,2.458,3.88,0.000,19.92,1.00,0.16,-0.76,0.18,0.870,1.02,-1.33,1.049,0.00,0.90,3.679,23.3,9.178,0.673,0.000,900,7.38,4.6,1.63,-0.83,27.8,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,122.94,420.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,823,942,13.70,81.75,1136,3.8,16.500,2.509,3.88,0.000,18.77,1.00,0.15,-0.76,0.17,0.886,1.02,-1.33,1.053,0.00,0.90,1.127,23.3,0.000,0.673,0.000,900,7.37,4.6,1.93,-49.63,115.5,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1753.5,1B,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,824,451,14.00,81.75,1069,2.5,11.250,2.733,3.93,0.000,19.57,1.00,0.17,-0.76,0.18,0.900,1.02,-1.33,1.048,0.00,0.90,1.127,23.3,0.000,0.673,0.000,900,7.37,4.6,2.25,-0.31,27.8,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,121.56,419.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,824,879,14.00,81.75,989,0.0,9.750,2.982,4.00,0.000,21.21,1.00,0.20,-0.76,0.20,0.920,1.02,-1.33,1.040,0.00,0.90,1.290,23.3,0.000,0.673,0.000,900,7.37,4.6,2.23,-0.11,27.8,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,132.44,444.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,825,261,14.10,81.75,952,0.0,2.250,3.302,4.00,0.000,22.95,1.00,0.31,-0.76,0.25,0.940,1.02,-1.33,1.027,0.00,0.90,1.290,23.3,0.000,0.673,0.000,900,7.37,4.6,2.20,-0.05,27.8,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,141.25,464.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,825,729,14.10,81.75,933,0.0,1.500,3.315,3.93,0.000,23.67,1.00,0.87,-0.76,0.88,0.904,1.02,-1.33,1.021,0.00,0.90,1.290,23.3,0.000,0.673,0.000,900,7.37,4.6,2.15,-0.01,27.8,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,144.69,474.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,826,159,14.00,81.75,921,0.0,3.000,3.341,3.93,0.000,24.33,1.00,0.85,-0.76,0.92,0.882,1.02,-1.33,1.016,0.00,0.90,1.318,23.3,0.000,0.673,0.000,900,7.37,4.6,2.12,0.00,27.8,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,5156.3,0C,1,1,0,1,1,0,1,0,0,149.25,485.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
